id;code_postal;latitude;longitude
28634;71300;46.6402283;4.43968201
28988;72230;47.9294167;0.190272421
28998;72260;48.2654228;0.360779047
29010;72160;48.0822906;0.511628091
29036;72560;47.9808121;0.297994524
29054;72210;47.9309692;-0.0147012454
29124;72380;48.1186867;0.201675281
29351;73100;45.696476;5.91566229
29359;73190;45.5077629;5.92864513
29371;73000;45.5537949;5.94150448
29381;73390;45.5295639;6.18402958
29633;74360;46.2578163;6.73429537
29643;74370;45.8982849;6.10041809
29660;74140;46.294178;6.35195827
29922;75001;48.8449554;2.3760848
29932;75011;48.8449554;2.3760848
29942;75116;48.8449554;2.3760848
29954;76110;49.6677513;0.460219145
29966;76780;49.5465965;1.52770138
28413;71380;46.804081;4.95313263
28424;71110;46.3310127;4.07700729
28432;71640;46.7922401;4.67027712
28466;71430;46.5222244;4.12862778
28535;71340;46.229332;3.93904328
28644;71600;46.4330521;4.1669426
28849;71118;46.3793488;4.85327578
28981;72650;48.0626106;0.104216337
28991;72130;48.3186684;-0.00910604186
29020;72440;47.9715271;0.544527352
29075;72190;48.0320587;0.2119717
29155;72000;47.9913673;0.201169774
29347;73340;45.6085167;6.08870888
29355;73300;45.2425232;6.34781504
29427;73400;45.7652969;6.49141312
29445;73670;45.4588814;5.87998247
29505;73290;45.6068077;5.8595314
29634;74540;45.8170471;6.0203023
29644;74600;45.8982849;6.10041809
29656;74380;46.1613503;6.26770258
29667;74500;46.3540573;6.69127989
29676;74890;46.2743149;6.36708498
29761;74240;46.1853676;6.20467663
29788;74970;46.1010017;6.49084473
29831;74480;45.9668198;6.76290607
29884;74740;46.0569115;6.81143856
29930;75009;48.8449554;2.3760848
29940;75019;48.8449554;2.3760848
29948;76560;49.6976089;0.827341557
29969;76630;49.9586143;1.24748015
29980;76730;49.8302803;1.02544308
29991;76220;49.4707794;1.67821789
28440;71580;46.6669769;5.39259911
28463;71150;46.8904686;4.72707605
28494;71530;46.8164291;4.82928991
28553;71360;46.9411736;4.52401924
28994;72110;48.1854286;0.44778046
29006;72340;47.6891022;0.587413192
29349;73210;45.5709686;6.62082577
29364;73500;45.2550125;6.72982264
29376;73270;45.6889;6.60708284
29395;73700;45.6713028;6.78282404
29411;73310;45.8065758;5.80214071
29603;73320;45.477356;6.9439292
29641;74000;45.8982849;6.10041809
29651;74160;46.1255531;6.13828659
29663;74910;45.9909134;5.83212376
29669;74150;45.8192101;5.94606876
29687;74400;45.9386787;6.91949081
29744;74560;46.1515198;6.21732235
29770;74310;45.9156837;6.79562807
29797;74490;46.2026825;6.51576281
29924;75003;48.8449554;2.3760848
29936;75015;48.8449554;2.3760848
29949;76710;49.5682716;1.06580949
29960;76890;49.7109299;0.959846377
29971;76390;49.8113289;1.67506981
28462;71520;46.3657761;4.63871145
28518;71850;46.3022804;4.78104782
28589;71160;46.4901886;4.03508472
28985;72610;48.3570023;0.174428523
28993;72800;47.6808243;0.247604534
29019;72390;48.0802765;0.639356673
29032;72470;48.0208626;0.333903283
29087;72140;48.1795959;-0.0676493719
29140;72450;48.0834351;0.41151765
29166;72360;47.7687683;0.264199883
29363;73110;45.413517;6.15795898
29375;73360;45.4815598;5.76212597
29396;73350;45.4598694;6.65308094
29404;73730;45.6088638;6.49662638
29420;73630;45.6829834;6.12823725
29452;73600;45.4642677;6.5281496
29533;73490;45.5526505;5.96096373
29557;73530;45.1710892;6.26585579
29635;74290;45.8723259;6.24333858
29645;74940;45.8982849;6.10041809
29664;74430;46.2874908;6.61031437
29723;74110;46.1782494;6.63288164
29927;75006;48.8449554;2.3760848
29937;75016;48.8449554;2.3760848
29950;76370;49.9076042;1.18257856
29961;76590;49.8377876;1.08941829
29972;76340;49.8172684;1.56178021
29986;76270;49.7561569;1.57319975
30001;76260;49.9853897;1.41011631
28897;71410;46.6692276;4.27947855
28989;72270;47.7874641;-0.113758229
28999;72350;47.9584198;-0.265068769
29011;72320;48.0018768;0.759943604
29025;72250;47.9127235;0.32050246
29102;72220;47.8212433;0.282430768
29344;72530;48.0329361;0.291142732
29353;73410;45.7866173;5.92717505
29369;73470;45.5699577;5.75021744
29391;73370;45.6724777;5.84556293
29406;73130;45.3668671;6.29580498
29558;73640;45.5850868;6.93837309
29646;74960;45.8982849;6.10041809
29705;74210;45.7358589;6.21308565
29720;74700;45.9155464;6.58702707
29763;74260;46.1539421;6.65699053
29774;74320;45.7691689;6.12579441
29871;74340;46.0860863;6.74540281
29926;75005;48.8449554;2.3760848
29933;75012;48.8449554;2.3760848
29943;76190;49.5917587;0.659031451
29970;76910;49.9586143;1.24748015
30005;76850;49.6667137;1.22371829
30046;76160;49.4274712;1.25139773
30153;76200;49.9187355;1.08193052
30168;76500;49.273243;0.992664397
28983;72700;47.9603081;0.137547135
28992;72170;48.2012749;0.0775879622
29084;72150;47.8149986;0.556946278
29156;72100;47.9913673;0.201169774
29343;73610;45.5421104;5.8201704
29354;73200;45.6729965;6.40245056
29372;73230;45.5694504;5.97893906
29426;73160;45.5572586;5.8937912
29611;73450;45.1273956;6.42418051
29640;74100;46.1955566;6.22227383
29650;74300;46.0312729;6.66321707
29658;74330;45.9720917;6.04990387
29672;74420;46.2146034;6.39215231
29693;74410;45.774353;6.14746284
29702;74520;46.1066055;5.99213076
29728;74120;45.8738289;6.62952852
29923;75002;48.8449554;2.3760848
29935;75014;48.8449554;2.3760848
29945;76480;49.4524689;0.895776868
29957;76740;49.8320465;0.798743188
29975;76330;49.5165215;0.595903397
29981;76690;49.6002159;1.14784431
30021;76210;49.6204758;0.47571677
30120;76400;49.7515488;0.453768432
30165;76970;49.6415825;0.81112057
28986;72370;47.989109;0.424132556
28996;72300;47.9043922;-0.353215426
29007;72500;47.7506752;0.3895033
29052;72510;47.8013;0.203398585
29067;72120;47.9675827;0.720746517
29346;73260;45.5138626;6.50434065
29358;73550;45.3646469;6.58881092
29383;73480;45.2869797;7.04292011
29400;73520;45.5331345;5.74083567
29467;73620;45.7608795;6.60077763
29526;73710;45.3506737;6.71896505
29556;73440;45.4025078;6.44819117
29608;73150;45.4352951;7.00935936
29638;74800;46.0734482;6.33056211
29659;74570;45.9987183;6.20016193
29685;74550;46.2816696;6.44313622
29715;74920;45.8938408;6.63711786
29843;74950;45.9955406;6.52049971
29928;75007;48.8449554;2.3760848
29939;75018;48.8449554;2.3760848
29947;76920;49.405365;1.13035989
29956;76280;49.5847397;0.290516555
29963;76490;49.5379105;0.633231342
29978;76720;49.7137489;1.1104008
30000;76360;49.545784;0.957113743
30033;76750;49.5357399;1.27767098
30044;76460;49.8533096;0.802360833
30094;76380;49.4421997;1.03073251
30254;76810;49.807663;0.912351847
29639;74200;46.3325081;6.46026468
29649;74930;46.0869255;6.20319891
29662;74230;45.9025841;6.28219795
29671;74250;46.1920815;6.43691778
29696;74390;46.2479668;6.81068659
29717;74170;45.7885323;6.72114992
29793;74460;46.0533142;6.52393007
29896;74660;46.0319138;6.90123177
29931;75010;48.8449554;2.3760848
29941;75020;48.8449554;2.3760848
29953;76540;49.7917976;0.503291011
29976;76450;49.8298302;0.587828517
29995;76660;49.8133316;1.42413056
30041;76610;49.5094299;0.132440582
30104;76320;49.278759;1.02379107
30661;77760;48.3509712;2.56216431
30671;77570;48.2025948;2.60652065
30683;77910;49.0184517;2.87660646
30698;77350;48.5238228;2.61236787
30708;77780;48.33815;2.69968772
30722;77400;48.9040489;2.70060539
30732;77171;48.5483131;3.44938588
30788;77860;48.8832169;2.86306477
30809;77165;49.0189133;2.77611876
30821;77139;49.0592613;2.88457227
30834;77220;48.7784805;2.76852441
30892;77640;48.9089088;3.1239593
30906;77550;48.627243;2.66928387
29925;75004;48.8449554;2.3760848
29934;75013;48.8449554;2.3760848
29944;76640;49.6071701;0.630564511
29952;76760;49.6537285;0.968873084
29965;76680;49.7434273;1.27582371
30020;76790;49.7188606;0.24759227
30048;76230;49.4748192;1.11598182
30097;76930;49.5942078;0.156114325
30250;76120;49.4103432;1.03522778
30290;76770;49.5094833;1.03475213
30404;76350;49.3403244;1.06975269
30417;76140;49.4268341;1.05578518
30458;76100;49.4433823;1.09943926
30668;77440;48.9768829;3.00896788
30679;77118;48.4032097;3.14853024
30710;77620;48.151638;2.82782841
30727;77240;48.5650063;2.58960819
30751;77610;48.7448463;2.83786631
30765;77124;48.9694061;2.83746743
30782;77380;48.6628685;2.57381487
30838;77164;48.819416;2.71014285
30992;77178;49.0697403;2.82135153
31144;77174;48.8145065;2.82881522
31169;77870;48.4294739;2.777879
31180;78410;48.9615173;1.84637713
31191;78270;49.045723;1.5648545
31202;78830;48.6201706;2.03204226
31216;78720;48.6456413;1.94944406
31239;78290;48.876915;2.13433242
31260;78330;48.8146896;2.04500556
31307;78114;48.738472;2.05758882
31340;78180;48.775692;2.02841163
31385;78100;48.9274788;2.09321284
29915;74580;46.1220284;6.02679157
29929;75008;48.8449554;2.3760848
29938;75017;48.8449554;2.3760848
29946;76550;49.857605;0.977016807
29967;76880;49.8848457;1.14094222
29974;76170;49.5165215;0.595903397
29982;76520;49.3388023;1.1318599
30040;76600;49.5094299;0.132440582
30106;76430;49.5013847;0.42711091
30115;76410;49.3145523;1.04047883
30131;76111;49.7383804;0.334940404
30147;76510;49.8569527;1.20525134
30226;76700;49.5207367;0.255223781
30278;76840;49.4746513;0.95357722
30521;76119;49.9043579;0.95544225
30664;77390;48.61203;2.80024123
30700;77310;48.5169487;2.56637454
30715;77177;48.8882446;2.63539791
30725;77930;48.4580994;2.52475166
30738;77260;48.9861794;3.13713837
30785;77450;48.8985062;2.83481669
30811;77190;48.516613;2.62008667
30859;77690;48.314682;2.75702548
30936;77145;49.0693092;3.03301239
31129;77141;48.6984901;3.07974672
31178;78570;48.9809799;2.05125213
31210;78440;49.0266838;1.81313288
31222;78117;48.7370453;2.09546494
31243;78810;48.8672676;1.95078349
31296;78820;49.0025787;1.84374118
31313;78750;48.8799934;2.07550216
31349;78590;48.8427773;2.05444932
31362;78370;48.8107376;1.95189965
31398;78500;48.9383163;2.18091011
31413;78190;48.7730484;1.99081028
31437;79600;46.8321228;-0.144238472
31449;79170;46.0950661;-0.21118699
31457;79800;46.3746681;-0.00146262138
31471;79310;46.5414696;-0.378966957
29989;76116;49.4372673;1.31387365
30003;76440;49.650753;1.50352895
30042;76620;49.5094299;0.132440582
30111;76570;49.6086349;0.891968966
30202;76290;49.5364761;0.138454318
30590;76300;49.4128723;1.09675157
30672;77560;48.670208;3.34430003
30681;77130;48.3649864;3.0489037
30697;77590;48.4791756;2.70036554
30707;77580;48.8799248;2.90577412
30723;77515;48.8047791;2.97025299
30735;77144;48.8964806;2.7726059
30761;77126;48.4179802;3.09829783
30783;77290;48.9860649;2.66183209
30871;77880;48.3082352;2.69073558
30899;77148;48.4554253;2.97236204
30922;77950;48.5542068;2.70715117
30994;77134;48.4568939;3.22140431
31106;77810;48.4054184;2.77662182
31150;77270;48.93713;2.61954975
31174;78240;48.9003983;2.01630163
31183;78126;48.9302139;1.84104419
31199;78125;48.6881256;1.65827286
31227;78460;48.708252;2.03938341
31245;78920;48.9514923;1.92253673
31315;78160;48.8690109;2.09212947
31345;78640;48.8111305;1.90327692
31359;78230;48.8923836;2.10225511
31420;78000;48.8019447;2.1305387
31435;79230;46.2833443;-0.417568684
31447;79300;46.9690361;-0.421600908
31469;79100;46.9331093;-0.0882000774
31491;79500;46.2057228;-0.0790298581
31535;79450;46.6830025;-0.360559195
30012;76240;49.3869514;1.14284039
30175;76133;49.5626869;0.229259998
30286;76940;49.4473381;0.802706003
30416;76650;49.3882027;1.02692258
30470;76310;49.5101357;0.082332097
30669;77890;48.1829453;2.55589747
30680;77970;48.6764374;3.19061995
30690;77510;48.8458786;3.32709384
30718;77600;48.8311272;2.71641064
30739;77430;48.4072838;2.80194354
30799;77181;48.9192238;2.59945273
30813;77163;48.813652;2.91654396
30909;77000;48.5069122;2.69118547
30996;77280;49.085083;2.64851451
31179;78790;48.9096222;1.72124612
31192;78650;48.8574982;1.8728565
31214;78955;48.9489555;2.03165102
31251;78740;49.0169792;1.94268942
31267;78950;48.7781258;1.66574466
31293;78350;48.7617989;2.15938544
31308;78600;48.952179;2.14459419
31341;78630;48.9320183;1.94749904
31431;78220;48.8020248;2.17013693
31441;79350;46.740509;-0.305854112
31451;79250;46.92976;-0.604496539
31462;79420;46.5744781;-0.213768318
30008;76870;49.6846046;1.56194997
30249;76950;49.780262;1.22804952
30275;76113;49.3648872;0.978390574
30298;76117;50.0080452;1.50366139
30637;76980;49.8639641;0.787472904
30666;77630;48.4165268;2.55906105
30676;77167;48.2181587;2.71048641
30702;77169;48.8254318;3.13413405
30731;77460;48.1895905;2.8110466
30743;77420;48.8487625;2.59262538
30768;77500;48.8842049;2.59006834
30781;77090;48.8277779;2.67749405
30824;77250;48.3520699;2.81640887
30935;77990;49.026535;2.56905246
30997;77330;48.7630234;2.66824889
31171;78660;48.5310287;1.84591925
31182;78930;48.9559326;1.70753074
31190;78910;48.8323631;1.72257352
31205;78380;48.8636055;2.13832879
31230;78120;48.6174469;1.90449536
31238;78121;48.881424;1.91622889
31259;78520;49.0243301;1.70583987
31269;78890;48.8214874;1.7579062
31292;78760;48.7836609;1.90723062
31304;78730;48.5786934;2.00262189
31320;78670;48.9533501;1.98706663
31382;78210;48.8085976;2.06584215
31416;78140;48.7830696;2.2012074
31436;79370;46.3218994;-0.249221042
31448;79290;47.0610695;-0.247039288
31493;79340;46.5049477;-0.145265684
31519;79440;46.7826996;-0.587715149
30034;76420;49.4616089;1.1264075
30071;76530;49.3501358;0.933802187
30152;76250;49.4661598;1.0477134
30318;76860;49.8851395;0.947326899
30395;76960;49.4891701;1.05460334
30457;76000;49.4433823;1.09943926
30675;77480;48.3920288;3.34216261
30692;77320;48.7017021;3.24366498
30728;77520;48.5063858;3.144135
30744;77660;48.967659;3.02696061
30775;77710;48.2488861;2.96322846
30805;77183;48.8129768;2.64534235
30815;77140;48.2766113;2.72365332
30831;77157;48.4564438;3.26809692
30843;77300;48.4204483;2.69089746
30918;77138;48.9738197;3.17977548
30961;77122;49.0127678;2.83213186
30985;77186;48.8452339;2.61769915
31111;77200;48.8490486;2.65315127
31177;78770;48.8854828;1.81555939
31186;78870;48.83535;2.07632852
31197;78390;48.8068237;2.02647376
31208;78980;48.9561272;1.54568005
31223;78400;48.8993607;2.15183401
31234;78700;48.9971123;2.09557223
31248;78680;48.9511757;1.81821573
31263;78112;48.8888893;2.06057501
31298;78320;48.7262878;1.93632364
31314;78124;48.8907051;1.87313938
31408;78850;48.8416748;1.92880833
31422;78110;48.8954086;2.12904191
31433;79240;46.6474495;-0.556571484
31492;79220;46.4803886;-0.383247197
31505;79120;46.3285866;-0.0127266897
30333;76150;49.4785919;1.03173482
30493;76800;49.3832932;1.10093844
30662;77120;48.7340279;3.14414763
30684;77750;48.9163284;3.2698009
30694;77115;48.5574074;2.78623819
30709;77470;48.912365;2.93011379
30724;77670;48.4030342;2.86269546
30736;77650;48.4878502;3.25465846
30774;77173;48.7223969;2.67365432
30800;77154;48.4741096;2.99627757
30827;77184;48.8194046;2.60728335
30837;77150;48.7367172;2.63947558
30912;77185;48.8336945;2.63750362
30928;77100;48.9188919;2.87624979
30953;77151;48.6948433;3.44472647
30976;77176;48.5817604;2.54876971
31005;77131;48.7434616;2.98886919
31018;77340;48.7854309;2.61469483
31098;77111;48.6462364;2.70774341
31122;77360;48.869278;2.63094974
31173;78113;48.723175;1.66216922
31211;78530;48.772625;2.12520957
31221;78130;48.9672813;1.93808746
31232;78310;48.7498016;1.91355193
31246;78990;48.777504;1.9579941
31310;78711;48.9729385;1.71209013
31330;78940;48.8093109;1.72694397
31367;78560;48.8786736;2.10786557
31395;78860;48.8587036;2.01602912
31417;78480;48.9812775;1.96593046
31440;79130;46.5863609;-0.37689212
31446;79150;46.9690361;-0.421600908
31479;79260;46.367382;-0.312817901
31507;79410;46.4253654;-0.352189213
31517;79510;46.3324432;-0.590759993
31731;80150;50.1816826;1.92338753
31747;80080;49.8937721;2.2945292
31762;80110;49.8343811;2.5457983
30614;76580;49.4848061;0.831475258
30670;77720;48.6155167;2.90417194
30678;77700;48.8441048;2.81910229
30691;77540;48.6748428;2.93365693
30713;77170;48.6884117;2.61687946
30733;77160;48.5259094;3.30611968
30749;77370;48.5070114;2.95718408
30760;77820;48.5008507;2.80371141
30777;77730;48.9578857;3.24822474
30789;77840;49.0815659;3.12716556
30822;77830;48.4679146;2.93019223
30836;77133;48.4632339;2.80451941
30880;77850;48.4446793;2.78484511
30905;77127;48.630146;2.55379677
30987;77123;48.3744164;2.49830532
31019;77135;48.7976761;2.7041378
31034;77680;48.789608;2.65045357
31172;78260;48.9753799;2.10607553
31196;78200;48.9197235;1.66379225
31217;78170;48.8513336;2.13845539
31226;78150;48.8266487;2.12770271
31249;78690;48.715126;1.90958464
31281;78280;48.7731285;2.07325697
31318;78780;48.9974136;2.05216575
31438;79110;46.1473312;-0.043143332
31453;79390;46.7292175;-0.0980946049
31500;79430;46.7348747;-0.467533916
31540;79380;46.7565651;-0.649284959
31743;80130;50.0862083;1.49330628
31769;80600;50.1417007;2.23226047
30373;76130;49.4645233;1.07794964
30616;76470;50.0559464;1.37915361
30665;77410;48.919342;2.70429778
30674;77210;48.4122429;2.73177218
30695;77940;48.2393723;3.00829649
30812;77230;49.0534935;2.67758727
30832;77166;48.655674;2.64520907
30865;77114;48.4750099;3.29736567
31181;78610;48.684185;1.90534627
31189;78490;48.775116;1.85570621
31215;78420;48.9142761;2.17693901
31225;78450;48.8505898;1.98195314
31250;78620;48.8690605;2.06918859
31264;78840;49.0422211;1.60528481
31288;78800;48.9272003;2.18887091
31305;78430;48.8611565;2.11558676
31328;78970;48.9494934;1.78001487
31338;78360;48.9121017;2.14510369
31418;78540;48.9654999;1.97599006
31434;79200;46.6987648;-0.316197544
31445;79160;46.4824982;-0.547526956
31467;79000;46.2925453;-0.513617337
31481;79320;46.7118645;-0.555943966
31735;80250;49.7483521;2.35507083
31746;80000;49.8937721;2.2945292
31756;80820;50.1301689;1.61952186
31768;80640;49.8802185;1.92751527
31777;80480;49.8292694;2.19945788
31084;77920;48.453495;2.75045657
31176;78580;48.9143867;1.91531229
31187;78550;48.8093987;1.66454971
31231;78340;48.816021;1.98309457
31240;78111;48.9055595;1.61514723
31265;78250;49.025692;1.89822185
31331;78470;48.727993;2.04409671
31364;78300;48.9231644;2.02711391
31379;78710;48.9973221;1.59875655
31432;78960;48.7584152;2.04383993
31442;79210;46.2585335;-0.609541893
31454;79400;46.4508171;-0.286120087
31480;79140;46.8756485;-0.593880713
31730;80370;50.1724739;2.10934234
31766;80460;50.0933228;1.44929385
31788;80430;49.816761;1.76748633
31844;80540;49.867321;2.05194831
31929;80890;50.002182;2.02182889
31993;80740;50.0028229;3.13150406
32152;80122;50.0304184;3.09249973
32389;80780;50.0578499;2.14628696
32514;81190;44.0989418;2.15219831
32523;81360;43.7737274;2.35142374
32535;81150;43.9544487;2.0290823
32549;81300;43.7882347;1.95022643
32573;81640;44.0488892;2.09579659
31414;78510;48.9780426;2.0090363
31439;79190;46.1473312;-0.043143332
31464;79360;46.1840057;-0.478915989
31498;79700;46.9488678;-0.774544656
31520;79330;46.9218979;-0.337051362
31529;79270;46.223835;-0.594161451
31574;79460;46.3100471;-0.556646168
31729;80210;50.0708008;1.66985261
31738;80240;49.9868431;3.0267272
31748;80090;49.8937721;2.2945292
31758;80910;49.7180214;2.62727308
31778;80490;50.0264511;1.85293734
31802;80870;50.051548;1.76504183
31814;80850;50.0453224;2.15505147
31838;80670;50.0767555;2.26134372
31893;80750;50.104557;2.27949238
31906;80410;50.1870613;1.53043509
32062;80131;49.8718681;2.72947931
32384;80960;50.1233559;1.5618273
32507;81470;43.5319328;1.92317247
32525;81340;43.9822769;2.43535089
32530;81630;43.8945122;1.57536387
32546;81440;43.718399;2.06289816
32585;81120;43.8381615;2.20530391
32831;82600;43.796093;1.2267257
32843;82170;43.8846207;1.26901579
32867;82140;44.1249084;1.69008923
33033;83670;43.5484467;5.98124123
33046;83119;43.5267677;5.95081139
31504;79180;46.3553162;-0.375194579
31727;80320;49.8406219;2.82594299
31740;80200;49.962059;2.9352181
31749;80700;49.7061882;2.70271206
31763;80800;49.8927078;2.47229767
31932;80360;50.0082626;2.87372899
31960;80570;50.0433807;1.52870929
32509;81250;43.8797379;2.45390868
32520;81260;43.544857;2.58313632
32558;81990;43.9121017;2.23186517
32830;82120;44.0090714;0.95468986
32845;82800;44.1007042;1.54406905
32865;82440;44.104435;1.4825455
32945;82270;44.2037277;1.51938641
33037;83330;43.2018204;5.81405306
33063;83310;43.255085;6.54048204
33084;83130;43.1196899;6.00558424
31726;80100;50.1102066;1.82813263
31736;80470;49.9111786;2.18252993
31745;80260;49.939846;2.37275839
31798;80630;50.109684;2.32642269
31845;80220;49.9557991;1.6317631
31888;80450;49.8962746;2.3606298
32376;80970;50.1788406;1.77193809
32467;80650;50.0115166;2.19721317
32515;81170;44.0438652;1.92111123
32521;81700;43.5808182;1.95313489
32542;81660;43.503849;2.43009305
32564;81570;43.6362228;2.15360403
32576;81800;43.7999344;1.74612796
32621;81270;43.4718056;2.63394856
32634;81210;43.6621246;2.36227894
32833;82220;44.1892738;1.46913719
32848;82190;44.2494621;0.951645195
32855;82160;44.2571182;1.92635906
32895;82330;44.2232056;1.88514113
32947;82000;44.0224762;1.37165511
33030;83150;43.1407356;5.74762249
33040;83230;43.1305351;6.34215879
33069;83420;43.1845474;6.59703588
31734;80690;50.0813751;1.99578941
31739;80300;50.0030594;2.64999866
31759;80500;49.6198692;2.60091209
31785;80170;49.8630104;2.62702107
31812;80620;50.0884628;2.17343688
31822;80610;50.018692;2.11901593
31834;80230;50.15382;1.67060781
32039;80420;50.0132637;2.07815337
32510;81000;43.9184647;2.14551735
32526;81600;43.8645325;2.03699732
32540;81490;43.5771904;2.40624762
32827;82290;44.043148;1.27107871
32849;82700;43.9405632;1.15128434
33027;83560;43.5811386;5.80097532
33038;83210;43.2432899;5.99722958
33057;83240;43.1706238;6.52199411
33068;83260;43.1704826;6.09905338
31732;80290;49.7302933;1.87725461
31741;80270;49.9746284;1.94168162
31751;80140;49.8883018;1.78202391
31790;80770;50.0183296;1.51971948
31805;80160;49.7019157;2.11391783
31860;80580;50.0513268;1.85002851
31885;80330;49.8526649;2.33996081
32323;80115;49.9427757;2.44940472
32359;80136;49.9054146;2.33131766
32513;81140;44.0214081;1.87626088
32522;81110;43.4245987;2.18688774
32533;81540;43.4904976;2.06066155
32545;81390;43.7484016;1.92469347
32560;81580;43.577301;2.11641717
32591;81530;43.7555466;2.64566016
32606;81450;43.9987564;2.17808867
32631;81330;43.7420197;2.50412297
32649;81380;43.9701462;2.18241906
32834;82340;44.0581131;0.88589102
32863;82300;44.1635971;1.5429045
33025;83460;43.4491425;6.48485708
33044;83170;43.3983765;6.07326078
33054;83660;43.2922974;6.19817829
33079;83780;43.535553;6.37774992
33089;83590;43.3197937;6.31316566
33114;83790;43.2985687;6.24728298
31728;80560;50.0718498;2.5290122
31752;80120;50.3391685;1.82098663
31804;80132;50.0923386;1.91063273
31861;80340;49.9496193;2.71888876
31880;80135;50.1086464;2.00964522
32104;80680;49.7852478;2.30286098
32130;80134;49.7443047;2.59710145
32236;80350;50.0703239;1.4045527
32295;80860;50.2135239;1.78447127
32342;80710;49.8113327;2.07093215
32517;81500;43.7282143;1.83634079
32529;81320;43.741436;2.81603336
32650;81310;43.8984146;1.77000141
32698;81710;43.5636406;2.21886158
32851;82710;43.9517136;1.31575501
32877;82390;44.1795616;1.14229417
32902;82130;44.1129532;1.37314844
33022;83600;43.5397644;6.80882311
33048;83740;43.1884956;5.73618793
33059;83300;43.6180458;6.44105196
33085;83680;43.3197517;6.45639515
33111;83470;43.511879;5.80453062
33129;83380;43.4038086;6.67358446
33145;83690;43.56007;6.23411083
33160;83000;43.1234131;5.93017244
33177;83820;43.1592331;6.47378302
33188;84330;44.1593628;5.09534454
33199;84480;43.8383827;5.32398415
33209;84850;44.1606483;4.88609266
33233;84600;44.3973999;4.93032455
31801;80980;49.9082909;2.80576801
31842;80830;50.0396767;2.02735567
31864;80400;49.7368011;2.94877958
31953;80550;50.247715;1.63041258
32080;80390;50.0659637;1.56923807
32516;81430;43.9271393;2.39020634
32584;81220;43.6809578;1.97707784
32828;82350;44.0824966;1.44715822
32844;82200;44.1043549;1.0149852
32853;82370;43.8876152;1.33141434
32866;82240;44.2151566;1.60656738
32892;82230;43.9996681;1.48834038
32987;82410;44.0488052;1.446733
33031;83840;43.7306976;6.56899738
33047;83340;43.425415;6.23370504
33082;83370;43.4554405;6.76722383
33113;83190;43.1417847;5.85967684
33125;83200;43.1753349;5.93614101
33147;83110;43.1290932;5.7868576
33161;83100;43.1234131;5.93017244
33180;84210;44.0135155;4.95499134
33190;84120;43.6930275;5.58085918
33207;84860;44.1087875;4.74801064
33217;84230;44.0652466;4.82472706
33243;84840;44.2817078;4.68439436
33271;84420;44.176815;4.75671053
33322;84740;43.9621239;5.01703072
33340;85200;46.4418068;-0.862578094
33359;85420;46.3865852;-0.695830107
31808;80310;49.9811821;2.13703489
31827;80440;49.8719597;2.42534637
32511;81240;43.4484978;2.52916169
32524;81160;43.9654694;2.22848916
32548;81100;43.6348724;2.33760881
32590;81290;43.4817276;2.22616291
32636;81090;43.5775795;2.28757
32832;82500;43.8563194;0.966598392
32842;82150;44.3270226;1.09073961
32858;82400;44.1753426;0.947726309
33023;83630;43.7349777;6.31795931
33032;83830;43.6350708;6.54143143
33042;83149;43.4760971;5.95657444
33053;83570;43.4684868;6.1760993
33092;83980;43.1555977;6.40089893
33120;83220;43.0962219;6.0203619
33152;83140;43.0792274;5.8023057
33186;84000;43.9417267;4.84635162
33193;84220;43.8623962;5.20548391
33206;84160;43.7359314;5.3875742
33216;84470;43.9313698;4.94185257
33247;84870;44.0756073;5.00419426
33263;84550;44.1977654;4.7395997
31825;80190;49.7208939;2.88376713
31926;80510;50.0550728;1.96030354
32231;80520;50.0560875;1.49496126
32339;80118;49.7842598;2.62582755
32396;80880;50.0754814;1.4448154
32508;81200;43.4937897;2.32138443
32519;81350;44.0079689;2.30617571
32539;81400;44.0320702;2.14372969
32554;81130;43.9858437;2.11632252
32771;81370;43.7553978;1.68816686
32847;82110;44.2979584;1.11684394
32915;82360;44.1325684;0.828587115
33039;83890;43.3390045;6.17748547
33064;83610;43.2485924;6.34129095
33093;83250;43.1597633;6.25572968
33109;83860;43.3871422;5.78798723
33135;83270;43.1625481;5.70505953
33150;83500;43.0839996;5.88452625
33183;84810;44.0980644;5.0355792
33198;84570;44.0341377;5.25067377
33219;84350;44.0912056;4.88875628
33260;84170;44.031002;4.97534513
33272;84130;43.9661255;4.85731173
33298;84490;43.9501686;5.35785341
33334;85190;46.7411766;-1.62623298
32630;81230;43.707531;2.67952704
32829;82210;43.9948692;1.03048921
32838;82100;44.0895233;1.17130661
32914;82250;44.162632;1.9630301
33024;83111;43.6217079;6.38396502
33045;83440;43.6266327;6.60929585
33055;83320;43.0920258;6.06799173
33080;83136;43.333828;6.09255743
33094;83510;43.4801903;6.35156155
33107;83920;43.5078621;6.54912186
33121;83480;43.4634361;6.68353939
33178;83430;43.0782661;5.92552805
33196;84370;44.0464745;4.9093833
33212;84200;44.0627632;5.06115437
33234;84800;43.9228935;5.05948019
33251;84660;43.8393364;5.13640642
33266;84580;43.8259697;5.17129135
33333;85220;46.6687698;-1.82053089
33342;85630;46.9260979;-2.16218162
33352;85610;47.0409546;-1.26948321
33365;85480;46.6405334;-1.14939058
33374;85310;46.5889664;-1.3397963
33388;85400;46.4445381;-1.23445821
33608;86340;46.4438629;0.327807605
33631;86300;46.6108475;0.599978387
33638;86160;46.3585396;0.474958241
